70950000,8.97,84.36621094,1033.623477,-163,250
70965000,8.96,84.39550781,1033.697266,-163,186
70980000,9,84.79785156,1033.673555,-163,248
70995000,8.97,84.48242188,1033.705469,-163,200
71010000,9.02,85.31542969,1033.633516,-163,253
71025000,9.06,85.70800781,1033.582461,-163,255
71040000,9.08,85.17089844,1033.624375,-163,250
71055000,9.12,84.29003906,1033.737422,-163,243
71070000,9.14,84.32324219,1033.697305,-163,250
71085000,9.19,84.55566406,1033.616758,-163,255
71100000,9.17,85.48925781,1033.665391,-163,238
71115000,9.17,85.97949219,1033.656875,-163,255
71130000,9.23,84.97949219,1033.73832,-163,248
71145000,9.34,85.0859375,1033.675898,-163,255
71160000,9.49,82.33105469,1033.770898,-163,250
71175000,9.41,82.68261719,1033.71082,-163,242
71190000,9.46,83.31933594,1033.758789,-163,255
71205000,9.53,82.19335938,1033.700898,-163,255
71220000,9.59,82.76464844,1033.655742,-163,255
71235000,9.6,83.65917969,1033.708359,-163,255
71250000,9.6,84.28613281,1033.699844,-163,250
71265000,9.56,82.60546875,1033.69625,-163,246
71280000,9.59,81.30273437,1033.765234,-163,252
71295000,9.51,82.40234375,1033.6675,-163,168
71310000,9.46,84.34472656,1033.712266,-163,133
71325000,9.43,83.76074219,1033.662109,-163,113
71340000,9.42,83.74902344,1033.7275,-163,98
71355000,9.41,83.37890625,1033.683438,-163,255
71370000,9.58,84.44824219,1033.729687,-163,255
71385000,9.49,84.38183594,1033.688789,-163,148
71400000,9.49,84.12109375,1033.680273,-163,246
71415000,9.46,84.31542969,1033.684883,-163,159
71430000,9.46,84.38378906,1033.731406,-163,238
71445000,9.47,82.68554688,1033.783672,-163,110
71460000,9.5,82.84570312,1033.814961,-163,240
71475000,9.52,82.14355469,1033.848359,-163,238
71490000,9.55,82.11816406,1033.753164,-163,174
71505000,9.53,82.02929687,1033.728242,-163,106
71520000,9.56,82.49023438,1033.668906,-163,133
71535000,9.65,84.07519531,1033.682383,-163,255
71550000,9.66,82.97167969,1033.699102,-163,135
71565000,9.71,82.59472656,1033.637578,-163,255
71580000,9.68,83.37304687,1033.759883,-163,174
71595000,9.66,83.15625,1033.690586,-163,223
71610000,9.87,83.20703125,1033.611797,-163,255
71625000,9.94,83.49023437,1033.619141,-163,247
71640000,9.98,84.27050781,1033.7325,-163,255
71655000,10.05,84.30566406,1033.775742,-163,253
71670000,10.08,83.52539063,1033.680703,-163,241
71685000,9.98,82.28515625,1033.595586,-163,198
71700000,10,81.75585937,1033.601602,-163,249
71715000,10.01,83.11621094,1033.599414,-163,249
71730000,9.96,83.34863281,1033.652539,-163,151
71745000,10.04,83.06445312,1033.759023,-163,255
71760000,10.36,82.83300781,1033.655039,-163,255
71775000,10.55,82.54980469,1033.651719,-163,253
71790000,10.38,84.49609375,1033.75168,-163,255
71805000,10.3,81.73535156,1033.664453,-163,236
71820000,10.22,82.08007813,1033.722695,-163,150
71835000,10.27,83.12695313,1033.705078,-163,255
71850000,10.31,83.22265625,1033.708555,-163,243
71865000,10.41,84.09277344,1033.738477,-163,255
71880000,10.49,84.24511719,1033.688633,-163,255
71895000,10.59,83.47949219,1033.718477,-163,255
71910000,10.56,81.36816406,1033.668398,-163,239
71925000,10.48,81.72167969,1033.699375,-163,234
71940000,10.42,82.38085937,1033.708828,-163,148
71955000,10.4,79.53417969,1033.675469,-163,246
71970000,10.41,77.92285156,1033.527773,-163,163
71985000,10.41,78.49609375,1033.582539,-163,104
72000000,10.41,80.45605469,1033.574023,-163,191
72015000,10.4,79.24316406,1033.702891,-163,233
72030000,10.39,80.07421875,1033.595469,-163,245
72045000,10.43,81.29492188,1033.552617,-163,155
72060000,10.38,82.0234375,1033.532461,-163,160
72075000,10.43,81.23632813,1033.615938,-163,248
72090000,10.53,80.28320313,1033.609883,-163,255
72105000,10.56,79.46582031,1033.640977,-163,237
72120000,10.54,80.55664063,1033.70875,-163,160
72135000,10.53,80.28515625,1033.618359,-163,188
72150000,10.5,79.70703125,1033.623086,-163,165
72165000,10.48,80.61523438,1033.663438,-163,185
72180000,10.58,78.37011719,1033.775508,-163,199
72195000,10.59,78.75097656,1033.627734,-163,255
72210000,10.64,77.47753906,1033.628945,-163,182
72225000,10.75,78.15722656,1033.703125,-163,255
72240000,10.72,78.0078125,1033.790156,-163,191
72255000,10.69,77.03027344,1033.767188,-163,255
72270000,10.65,79.578125,1033.673047,-163,200
72285000,10.63,80.44824219,1033.776719,-163,203
72300000,10.61,79.18164062,1033.798164,-163,205
72315000,10.73,79.56152344,1033.779414,-163,249
72330000,10.83,79.79394531,1033.726914,-163,255
72345000,10.88,78.65917969,1033.79957,-163,243
72360000,10.81,78.81933594,1033.830664,-163,252
72375000,11.01,76.15429687,1033.906797,-163,255
72390000,11.01,76.49316406,1033.733672,-163,137
72405000,11.04,76.51855469,1033.709922,-163,255
72420000,11.08,77.34277344,1033.776641,-163,255
72435000,11.08,78.24707031,1033.768164,-163,243
72450000,11.03,77.63671875,1033.802969,-163,209
72465000,11.05,76.62695313,1033.718125,-163,204
72480000,11.06,77.28027344,1033.688437,-163,255
72495000,11.15,78.46484375,1033.673945,-163,255
72510000,11.1,75.30078125,1033.774062,-163,228
72525000,11.07,74.28710938,1033.869687,-163,186
72540000,11.08,74.78320313,1033.768164,-163,255
72555000,11.16,76.36328125,1033.736992,-163,255
72570000,11.16,75.49804688,1033.77293,-163,178
72585000,11.11,74.671875,1033.689531,-163,203
72600000,11.1,75.68066406,1033.691797,-163,239
72615000,11.1,74.5625,1033.700313,-163,185
72630000,11.07,73.7109375,1033.641758,-163,172
72645000,11.07,76.41699219,1033.778906,-163,136
72660000,11.06,76.22070313,1033.798164,-163,153
72675000,11.04,76.21679688,1033.6825,-163,141
72690000,11.02,77.25390625,1033.758867,-163,166
72705000,11.06,75.30566406,1033.880469,-163,219
72720000,11.11,75.02246094,1033.92793,-163,255
72735000,11.15,74.73730469,1033.701367,-163,177
72750000,11.1,73.60644531,1033.636914,-163,255
72765000,11.17,73.63085938,1033.808555,-163,238
72780000,11.16,73.88085937,1033.599844,-163,255
72795000,11.23,75.23828125,1033.725039,-163,228
72810000,11.19,75.93164062,1033.576055,-163,160
72825000,11.15,74.8828125,1033.811133,-163,238
72840000,11.16,74.9140625,1033.855234,-163,241
72855000,11.15,72.43847656,1033.884922,-163,243
72870000,11.09,75.3984375,1033.683594,-163,130
72885000,11.07,77.45800781,1033.696641,-163,246
72900000,11.17,74.83789062,1033.589062,-163,197
72915000,11.23,73.67871094,1033.689453,-163,255
72930000,11.39,74.97265625,1033.799766,-163,255
72945000,11.44,75.79785156,1033.682852,-163,249
72960000,11.36,74.65625,1033.933672,-163,239
72975000,11.38,74.34570313,1033.912148,-163,238
72990000,11.39,72.37109375,1033.662539,-163,255
73005000,11.42,72.57128906,1033.74,-163,255
73020000,11.48,71.83984375,1033.840039,-163,248
73035000,11.48,73.33007813,1033.91418,-163,236
73050000,11.45,72.64453125,1033.762578,-163,255
73065000,11.54,74.26855469,1033.857734,-163,241
73080000,11.51,72.66308594,1034.046602,-163,246
73095000,11.5,71.91992188,1033.865234,-163,242
73110000,11.47,72.01269531,1033.658672,-163,162
73125000,11.4,71.86523438,1033.70668,-163,227
73140000,11.44,70.43652344,1033.765156,-163,247
73155000,11.47,73.26953125,1033.70543,-163,240
73170000,11.53,72.14941406,1033.593984,-163,255
73185000,11.52,73.10351563,1033.678984,-163,235
73200000,11.63,72.14648438,1033.761016,-163,255
73215000,11.65,73.02832031,1033.758711,-163,255
73230000,11.74,71.74609375,1033.807422,-163,237
73245000,11.87,72.03027344,1033.831836,-163,255
73260000,11.94,71.10351563,1033.802695,-163,255
73275000,11.85,70.78710938,1033.798516,-163,253
73290000,11.98,72.40039063,1033.905273,-163,255
73305000,11.99,72.75390625,1033.757148,-163,238
73320000,12.03,72.26074219,1034.007617,-171,255
73335000,12.1,73.34667969,1033.858047,-163,255
73350000,12.1,72.67285156,1033.803047,-163,255
73365000,12.12,70.87890625,1034.083672,-171,255
73380000,12.05,70.87695313,1033.829648,-163,239
73395000,12.03,70.06347656,1033.713906,-163,255
73410000,12.06,69.62011719,1033.708945,-163,255
73425000,12.09,70.27832031,1033.860352,-163,255
73440000,12.11,70.69238281,1034.231875,-171,255
73455000,12.25,71.25292969,1033.860625,-163,255
73470000,12.33,69.67089844,1033.856523,-163,255
73485000,12.19,68.84667969,1033.971992,-163,223
73500000,12.18,69.43359375,1033.908867,-163,255
73515000,12.42,73.25390625,1033.841523,-163,255
73530000,12.3,71.96289063,1033.779023,-163,225
73545000,12.22,71.31640625,1033.838125,-163,210
73560000,12.16,72.78125,1033.60082,-163,234
73575000,12.11,73.43457031,1033.728789,-163,230
73590000,12.17,70.21191406,1033.883711,-163,73
73605000,12.17,70.78027344,1033.919727,-163,255
73620000,12.18,72.88183594,1033.826445,-163,244
73635000,12.17,68.15039063,1034.551719,-171,206
73650000,12.13,68.45703125,1034.347656,-171,253
73665000,12.13,68.203125,1033.770625,-163,240
73680000,12.16,69.38085938,1033.930508,-163,255
73695000,12.21,70.08300781,1033.464219,-163,249
73710000,12.22,68.94921875,1033.664766,-163,245
73725000,12.2,68.10644531,1033.887266,-163,191
73740000,12.19,70,1033.834609,-163,255
73755000,12.15,71.13867188,1033.803945,-163,226
73770000,12.13,68.55371094,1033.707187,-163,240
73785000,12.19,67.90820313,1033.91707,-163,252
73800000,12.19,68.66113281,1033.697227,-163,243
73815000,12.12,67.73242188,1033.580625,-163,226
73830000,12.1,69.859375,1033.775586,-163,236
73845000,12.09,68.31347656,1034.025195,-171,246
73860000,12.13,68.59375,1033.688203,-163,243
73875000,12.14,69.82714844,1033.5125,-163,255
73890000,12.24,69.42382813,1033.486719,-163,255
73905000,12.32,71.46777344,1033.702422,-163,255
73920000,12.42,72.86328125,1033.731523,-163,250
73935000,12.35,71.62011719,1033.862305,-163,149
73950000,12.31,69.81445313,1033.685742,-163,183
73965000,12.26,70.79394531,1033.794883,-163,240
73980000,12.26,70.109375,1034.006562,-163,255
73995000,12.29,70.32910156,1033.899805,-163,247
74010000,12.34,68.39160156,1034.230508,-171,183
74025000,12.29,67.28808594,1033.789883,-163,255
74040000,12.31,69.6796875,1033.446875,-163,251
74055000,12.27,68.77148437,1033.885781,-163,255
74070000,12.23,66.92675781,1033.681445,-163,248
74085000,12.33,67.43261719,1033.672617,-163,255
74100000,12.36,69.60742188,1033.686602,-163,255
74115000,12.4,69.45800781,1033.918164,-163,236
74130000,12.42,68.3359375,1033.869023,-163,255
74145000,12.44,70.53027344,1034.020742,-171,241
74160000,12.42,66.62402344,1033.731523,-163,249
74175000,12.4,67.63867187,1033.321875,-163,246
74190000,12.39,67.20605469,1033.544141,-163,249
74205000,12.39,66.75585938,1033.48918,-163,180
74220000,12.39,68.54785156,1033.717539,-163,223
74235000,12.45,68.32128906,1033.561563,-163,255
74250000,12.47,66.49414063,1033.768359,-163,164
74265000,12.45,65.64941406,1033.479141,-163,247
74280000,12.37,66.17480469,1033.51082,-163,172
74295000,12.36,65.30273438,1033.796523,-163,255
74310000,12.47,64.76074219,1033.512422,-163,255
74325000,12.51,66.40332031,1033.395039,-163,244
74340000,12.54,65.62207031,1033.464023,-163,255
74355000,12.5,66.22460937,1033.268477,-163,255
74370000,12.47,66.47460938,1033.383437,-163,250
74385000,12.58,66.49023438,1033.503125,-163,255
74400000,12.71,66.25585938,1033.472031,-163,255
74415000,12.73,64.02539062,1033.285312,-163,245
74430000,12.69,64.27539063,1033.392266,-163,238
74445000,12.73,63.75976563,1033.560352,-163,255
74460000,12.66,67.83496094,1033.471328,-163,205
74475000,12.69,65.46972656,1033.32875,-163,249
74490000,12.73,66.24023438,1033.431328,-163,255
74505000,12.68,66.79003906,1033.540625,-163,224
74520000,12.61,67.37792969,1033.314102,-163,240
74535000,12.6,65.08300781,1033.371406,-163,254
74550000,12.59,67.34570312,1033.363281,-163,208
74565000,12.51,64.875,1033.606523,-163,144
74580000,12.58,65.8359375,1033.759062,-163,244
74595000,12.53,64.02539062,1034.327148,-171,238
74610000,12.5,65.41210937,1033.570859,-163,246
74625000,12.49,65.3125,1033.66418,-163,229
74640000,12.46,64.37792969,1033.110898,-163,253
74655000,12.43,64.76464844,1033.803164,-163,250
74670000,12.41,63.94042969,1033.530937,-163,179
74685000,12.46,65.78808594,1033.660703,-163,217
74700000,12.51,64.46386719,1033.395039,-163,255
74715000,12.45,67.64648438,1033.644063,-163,218
74730000,12.42,66.31054687,1033.437656,-163,169
74745000,12.39,66.35644531,1033.497656,-163,239
74760000,12.4,65.93554688,1033.53332,-163,240
74775000,12.37,65.28417969,1033.400898,-163,119
74790000,12.35,63.86132812,1033.614961,-163,142
74805000,12.34,63.57519531,1033.350938,-163,253
74820000,12.41,63.90136719,1033.585938,-163,187
74835000,12.47,66.05371094,1033.622383,-163,194
74850000,12.46,63.84863281,1033.550742,-163,247
74865000,12.42,65.83105469,1033.374219,-163,90
74880000,12.38,64.07128906,1033.371055,-163,193
74895000,12.33,63.20214844,1033.334297,-163,139
74910000,12.32,63.56445313,1033.07875,-163,250
